ps_code,mp_code,monitor_time,pollutant_code,pollutant_name,strength,standard_value,remark,status,data_status,create_time,update_time,day,company
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71B905E0513F3E7FBB6,2023-08-01 00:00:00,001,颗粒物,4.334,20,,0,0,2023-08-02T12:35:01.36,2023-08-03T14:30:59.817,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71B905E0513F3E7FBB6,2023-08-01 00:00:00,002,二氧化硫,59.308,80,,0,0,2023-08-02T12:35:01.36,2023-08-03T14:30:59.817,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71B905E0513F3E7FBB6,2023-08-01 00:00:00,003,氮氧化物,169.294,250,,0,0,2023-08-02T12:35:01.36,2023-08-03T14:30:59.817,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71B905E0513F3E7FBB6,2023-08-01 00:00:00,004,一氧化碳,0.631,80,,0,0,2023-08-02T12:35:01.36,2023-08-03T14:30:59.817,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71B905E0513F3E7FBB6,2023-08-01 00:00:00,008,氯化氢,7.6,50,,0,0,2023-08-02T12:35:01.36,2023-08-03T14:30:59.817,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BFD43A99B9D0DA825,2023-08-01 00:00:00,001,颗粒物,4.29,20,,0,0,2023-08-02T12:35:00.953,2023-08-02T12:35:00.953,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BFD43A99B9D0DA825,2023-08-01 00:00:00,002,二氧化硫,24.614,80,,0,0,2023-08-02T12:35:00.953,2023-08-02T12:35:00.953,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BFD43A99B9D0DA825,2023-08-01 00:00:00,003,氮氧化物,145.899,250,,0,0,2023-08-02T12:35:00.957,2023-08-02T12:35:00.957,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BFD43A99B9D0DA825,2023-08-01 00:00:00,004,一氧化碳,0.704,80,,0,0,2023-08-02T12:35:00.957,2023-08-02T12:35:00.957,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BFD43A99B9D0DA825,2023-08-01 00:00:00,008,氯化氢,22.748,50,,0,0,2023-08-02T12:35:00.957,2023-08-02T12:35:00.957,20230801,滁州皖能环保电力有限公司
